region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state
boise,8795,2011.0,nissan,rogue,excellent,4 cylinders,gas,99541.0,clean,automatic,4wd,SUV,red,id
boise,16795,2010.0,nissan,titan,excellent,8 cylinders,gas,116062.0,clean,automatic,4wd,pickup,red,id
boise,2450,2002.0,nissan,xterra xe 4wd,fair,6 cylinders,gas,240092.0,clean,automatic,4wd,SUV,silver,id
boise,7295,2015.0,nissan,sentra sv,good,4 cylinders,gas,109093.0,clean,automatic,fwd,sedan,grey,id
boise,19988,2015.0,nissan,nv200,like new,4 cylinders,gas,32724.0,clean,automatic,fwd,van,white,id
boise,7999,2016.0,nissan,versa note sv hatchback,excellent,4 cylinders,gas,71452.0,clean,automatic,fwd,hatchback,silver,id
boise,3800,2015.0,nissan,versa note,fair,4 cylinders,gas,170000.0,clean,manual,fwd,hatchback,white,id
east idaho,9500,2016.0,nissan,versa,like new,4 cylinders,gas,67000.0,clean,automatic,fwd,hatchback,white,id
east idaho,18000,2017.0,nissan,rogue,excellent,4 cylinders,gas,61000.0,clean,automatic,4wd,SUV,grey,id
east idaho,4995,2012.0,nissan,versa s,excellent,4 cylinders,gas,104305.0,clean,automatic,fwd,sedan,grey,id
east idaho,7200,2011.0,nissan,rogue,excellent,4 cylinders,gas,121000.0,clean,automatic,4wd,SUV,blue,id
east idaho,12995,2017.0,nissan,altima,excellent,4 cylinders,gas,99729.0,clean,automatic,fwd,sedan,grey,id
east idaho,11995,2016.0,nissan,sentra,excellent,4 cylinders,gas,62319.0,clean,automatic,fwd,sedan,grey,id
east idaho,13995,2015.0,nissan,murano sl awd,excellent,6 cylinders,gas,161840.0,clean,automatic,4wd,SUV,red,id
east idaho,29995,2017.0,nissan,titan crew cab 4x4,like new,8 cylinders,gas,86300.0,clean,automatic,4wd,pickup,black,id
east idaho,10995,2012.0,nissan,quest le,like new,6 cylinders,gas,112250.0,clean,automatic,fwd,mini-van,black,id
lewiston / clarkston,14250,2011.0,nissan,titan pro-4x,excellent,8 cylinders,gas,173196.0,clean,automatic,4wd,truck,black,id
pullman / moscow,4500,2003.0,nissan,xterra 4wd,good,6 cylinders,gas,143645.0,clean,automatic,4wd,SUV,brown,id
pullman / moscow,44998,2020.0,nissan,armada sl,like new,8 cylinders,gas,35535.0,clean,automatic,4wd,SUV,blue,id
pullman / moscow,5950,2007.0,nissan,murano,excellent,6 cylinders,gas,148000.0,clean,automatic,4wd,SUV,grey,id
pullman / moscow,14988,2014.0,nissan,juke cvt nismo rs,like new,4 cylinders,gas,60000.0,clean,automatic,4wd,SUV,silver,id
pullman / moscow,23998,2015.0,nissan,murano sl,excellent,6 cylinders,gas,52125.0,clean,automatic,4wd,SUV,brown,id
spokane / coeur d'alene,15500,2019.0,nissan,versa sv,excellent,4 cylinders,gas,6500.0,clean,automatic,fwd,sedan,silver,id
spokane / coeur d'alene,14550,2013.0,nissan,pathfinder,excellent,6 cylinders,gas,99300.0,clean,automatic,4wd,SUV,white,id
spokane / coeur d'alene,7000,2015.0,nissan,altima 2.5 s,good,4 cylinders,gas,131001.0,clean,automatic,fwd,sedan,silver,id
spokane / coeur d'alene,14995,2009.0,nissan,frontier,good,6 cylinders,gas,135888.0,clean,automatic,4wd,truck,silver,id
spokane / coeur d'alene,22500,2019.0,nissan,altima,like new,4 cylinders,gas,25000.0,clean,automatic,fwd,sedan,grey,id
spokane / coeur d'alene,6988,2008.0,nissan,altima,good,6 cylinders,gas,89866.0,clean,automatic,fwd,coupe,grey,id
spokane / coeur d'alene,5577,2004.0,nissan,armada pathfinder,like new,8 cylinders,gas,159000.0,clean,automatic,4wd,SUV,white,id
spokane / coeur d'alene,7995,2011.0,nissan,altima,good,4 cylinders,gas,126090.0,clean,automatic,fwd,sedan,black,id
spokane / coeur d'alene,10500,2014.0,nissan,altima,excellent,4 cylinders,gas,92070.0,lien,automatic,fwd,sedan,black,id
spokane / coeur d'alene,7995,2005.0,nissan,armada le,excellent,8 cylinders,gas,148000.0,clean,automatic,4wd,SUV,red,id
spokane / coeur d'alene,14995,2017.0,nissan,altima 2.5s,like new,4 cylinders,gas,33371.0,clean,automatic,fwd,sedan,custom,id
spokane / coeur d'alene,7495,2012.0,nissan,rogue s awd,excellent,4 cylinders,gas,119580.0,clean,automatic,4wd,SUV,silver,id
twin falls,12500,2016.0,nissan,altima,excellent,4 cylinders,gas,70900.0,clean,automatic,fwd,sedan,grey,id
twin falls,6988,2002.0,nissan,maxima,good,6 cylinders,gas,114584.0,clean,automatic,fwd,sedan,custom,id
twin falls,3495,1994.0,nissan,d21 pickup,good,6 cylinders,gas,191400.0,clean,manual,rwd,truck,blue,id
twin falls,3200,2008.0,nissan,altima 2.5s coupe,good,4 cylinders,gas,190000.0,clean,automatic,fwd,coupe,grey,id
champaign urbana,4500,2008.0,nissan,altima,good,4 cylinders,gas,112500.0,clean,automatic,fwd,sedan,white,il
champaign urbana,4999,2005.0,nissan,altima,good,4 cylinders,gas,114000.0,clean,automatic,fwd,sedan,grey,il
champaign urbana,6450,2013.0,nissan,versa,excellent,4 cylinders,gas,107000.0,clean,automatic,fwd,sedan,silver,il
champaign urbana,7500,2012.0,nissan,sentra,excellent,4 cylinders,gas,67000.0,rebuilt,automatic,fwd,sedan,silver,il
champaign urbana,5950,2010.0,nissan,sentra,excellent,4 cylinders,gas,132000.0,clean,automatic,fwd,sedan,black,il
champaign urbana,4950,2011.0,nissan,versa,good,4 cylinders,gas,119000.0,rebuilt,automatic,fwd,sedan,grey,il
champaign urbana,6300,2013.0,nissan,sentra,excellent,4 cylinders,gas,110000.0,lien,automatic,fwd,sedan,silver,il
chicago,5400,2011.0,nissan,rogue,excellent,4 cylinders,gas,136890.0,clean,automatic,4wd,SUV,red,il
chicago,9999,2015.0,nissan,sentra sv,excellent,4 cylinders,gas,50561.0,clean,automatic,fwd,sedan,white,il
chicago,5500,2008.0,nissan,rogue,excellent,4 cylinders,gas,122000.0,clean,automatic,4wd,sedan,white,il
chicago,2990,2009.0,nissan,sentra,good,4 cylinders,gas,153000.0,clean,automatic,fwd,sedan,silver,il
chicago,3500,2004.0,nissan,murano sl awd,good,6 cylinders,gas,186000.0,clean,automatic,4wd,SUV,white,il
chicago,14900,2019.0,nissan,versa sv,like new,4 cylinders,gas,44200.0,clean,automatic,fwd,sedan,blue,il
chicago,6300,2015.0,nissan,altima,good,4 cylinders,gas,140.0,clean,automatic,fwd,sedan,grey,il
chicago,4200,2012.0,nissan,versa,excellent,4 cylinders,gas,134000.0,clean,automatic,fwd,hatchback,white,il
chicago,4495,2009.0,nissan,rogue,good,4 cylinders,gas,179751.0,clean,automatic,fwd,SUV,grey,il
chicago,7900,2009.0,nissan,murano le awd,excellent,6 cylinders,gas,87000.0,clean,automatic,4wd,SUV,black,il
chicago,8500,2012.0,nissan,altima 3.5 se-r,excellent,6 cylinders,gas,10700.0,clean,manual,fwd,coupe,white,il
chicago,8000,2013.0,nissan,sentra,like new,4 cylinders,gas,58000.0,clean,automatic,fwd,sedan,black,il
chicago,8950,2011.0,nissan,rogue sv,good,4 cylinders,gas,78000.0,clean,automatic,4wd,SUV,silver,il
chicago,36990,2016.0,nissan,370z nismo tech coupe 2d,good,6 cylinders,gas,13286.0,clean,manual,rwd,coupe,white,il
chicago,7500,2008.0,nissan,altima,good,6 cylinders,gas,99130.0,clean,manual,fwd,sedan,grey,il
chicago,19500,2018.0,nissan,murano,excellent,6 cylinders,gas,15000.0,rebuilt,automatic,4wd,SUV,white,il
chicago,1999,2004.0,nissan,altima,fair,4 cylinders,gas,155000.0,salvage,automatic,fwd,sedan,silver,il
chicago,9800,2017.0,nissan,nv200,excellent,4 cylinders,gas,129000.0,clean,automatic,fwd,mini-van,white,il
chicago,8500,2006.0,nissan,altima,like new,6 cylinders,gas,18616.0,clean,automatic,fwd,sedan,custom,il
chicago,5995,2009.0,nissan,rogue,excellent,4 cylinders,gas,104021.0,clean,automatic,4wd,SUV,grey,il
chicago,16495,2014.0,nissan,pathfinder,excellent,6 cylinders,gas,93402.0,clean,automatic,4wd,SUV,grey,il
chicago,11295,2012.0,nissan,rogue,excellent,4 cylinders,gas,57712.0,clean,automatic,4wd,SUV,red,il
chicago,15895,2017.0,nissan,altima,excellent,4 cylinders,gas,54546.0,clean,automatic,fwd,sedan,silver,il
chicago,4000,2008.0,nissan,altima,good,6 cylinders,gas,138.0,clean,automatic,fwd,sedan,blue,il
peoria,29990,2016.0,nissan,frontier crew cab pro-4x,good,6 cylinders,gas,24661.0,clean,automatic,4wd,pickup,white,il
"quad cities, IA/IL",9299,2015.0,nissan,altima,excellent,4 cylinders,gas,109000.0,clean,automatic,fwd,sedan,grey,il
"quad cities, IA/IL",11550,2015.0,nissan,altima,excellent,4 cylinders,gas,65962.0,clean,automatic,fwd,sedan,black,il
"quad cities, IA/IL",4299,2006.0,nissan,altima,good,4 cylinders,gas,167000.0,clean,automatic,fwd,sedan,silver,il
"quad cities, IA/IL",8499,2013.0,nissan,sentra,good,4 cylinders,gas,82000.0,clean,automatic,fwd,sedan,silver,il
"quad cities, IA/IL",9799,2009.0,nissan,altima,good,4 cylinders,gas,110000.0,clean,automatic,fwd,sedan,grey,il
"quad cities, IA/IL",5500,2010.0,nissan,cube,excellent,4 cylinders,gas,163800.0,clean,automatic,fwd,mini-van,red,il
"quad cities, IA/IL",21943,2018.0,nissan,murano,excellent,6 cylinders,gas,26764.0,clean,automatic,fwd,SUV,white,il
rockford,4375,2001.0,nissan,xterra xe 4x4,excellent,6 cylinders,gas,146098.0,clean,automatic,4wd,SUV,red,il
rockford,6975,2011.0,nissan,rogue awd,excellent,4 cylinders,gas,170098.0,clean,automatic,4wd,wagon,silver,il
rockford,29990,2016.0,nissan,frontier crew cab pro-4x,good,6 cylinders,gas,24661.0,clean,automatic,4wd,pickup,white,il
rockford,6500,2008.0,nissan,pathfinder,excellent,6 cylinders,gas,174000.0,clean,automatic,4wd,SUV,white,il
rockford,7500,2016.0,nissan,versa sv,like new,4 cylinders,gas,54500.0,clean,automatic,fwd,sedan,silver,il
rockford,14995,2017.0,nissan,rogue,excellent,4 cylinders,gas,106456.0,clean,automatic,fwd,SUV,black,il
rockford,16995,2016.0,nissan,rogue,excellent,4 cylinders,gas,65357.0,clean,automatic,4wd,SUV,black,il
rockford,10995,2012.0,nissan,rogue,excellent,4 cylinders,gas,119021.0,clean,automatic,4wd,SUV,black,il
rockford,10995,2012.0,nissan,rogue,excellent,4 cylinders,gas,106803.0,clean,automatic,4wd,SUV,grey,il
rockford,26995,2020.0,nissan,murano,excellent,6 cylinders,gas,8149.0,clean,automatic,fwd,SUV,grey,il
rockford,11995,2016.0,nissan,altima,excellent,4 cylinders,gas,107986.0,clean,automatic,fwd,sedan,white,il
rockford,19000,2019.0,nissan,sentra,like new,4 cylinders,gas,39572.0,clean,automatic,fwd,sedan,white,il
rockford,8500,2015.0,nissan,sentra sr,excellent,4 cylinders,gas,87879.0,clean,automatic,fwd,sedan,red,il
rockford,4000,2003.0,nissan,altima se 3.5,like new,6 cylinders,gas,100000.0,clean,automatic,fwd,sedan,silver,il
rockford,5500,2015.0,nissan,versa 1.6 sv,like new,4 cylinders,gas,150000.0,clean,automatic,fwd,sedan,black,il
southern illinois,3995,2006.0,nissan,murano,excellent,6 cylinders,gas,201379.0,clean,automatic,fwd,SUV,white,il
southern illinois,8900,2008.0,nissan,350z,excellent,6 cylinders,gas,159800.0,clean,automatic,rwd,coupe,silver,il
southern illinois,7995,2011.0,nissan,juke sl,excellent,4 cylinders,gas,172134.0,clean,automatic,fwd,wagon,black,il
southern illinois,7495,2008.0,nissan,pathfinder se 4x4,good,6 cylinders,gas,222389.0,clean,automatic,4wd,SUV,grey,il
springfield,20500,2014.0,nissan,pathfinder,excellent,6 cylinders,gas,14000.0,clean,automatic,4wd,SUV,red,il
springfield,7800,2013.0,nissan,altima 3.5 sl,excellent,6 cylinders,gas,160900.0,clean,automatic,fwd,sedan,red,il
springfield,29990,2016.0,nissan,frontier crew cab pro-4x,good,6 cylinders,gas,24661.0,clean,automatic,4wd,pickup,white,il
springfield,13695,2015.0,nissan,rogue sv,excellent,4 cylinders,gas,85000.0,clean,automatic,4wd,SUV,grey,il
springfield,6700,2014.0,nissan,sentra,good,4 cylinders,gas,95000.0,clean,automatic,fwd,sedan,blue,il
"st louis, MO",16985,2011.0,nissan,murano,good,6 cylinders,gas,98238.0,clean,automatic,4wd,convertible,white,il
"st louis, MO",7995,2015.0,nissan,versa note sv hatchback,excellent,4 cylinders,gas,48272.0,clean,automatic,fwd,hatchback,silver,il
"st louis, MO",4998,2008.0,nissan,quest s,good,6 cylinders,gas,149766.0,clean,automatic,fwd,van,grey,il
"st louis, MO",8990,2009.0,nissan,titan xe,excellent,8 cylinders,gas,220808.0,clean,automatic,4wd,pickup,grey,il
"st louis, MO",7995,2012.0,nissan,sentra sr,excellent,4 cylinders,gas,74702.0,clean,automatic,fwd,sedan,red,il
"st louis, MO",6777,2009.0,nissan,versa,excellent,4 cylinders,gas,119759.0,clean,automatic,fwd,hatchback,blue,il
"st louis, MO",7250,2012.0,nissan,sentra 2.0 sr,good,4 cylinders,gas,75980.0,clean,automatic,fwd,sedan,silver,il
"st louis, MO",6500,2012.0,nissan,versa sv,excellent,4 cylinders,gas,68000.0,clean,automatic,fwd,sedan,black,il
"st louis, MO",7250,2016.0,nissan,versa note,good,4 cylinders,gas,76000.0,clean,automatic,fwd,hatchback,black,il
"st louis, MO",9350,2013.0,nissan,pathfinder s 4wd,excellent,6 cylinders,gas,149391.0,clean,automatic,4wd,SUV,silver,il
"st louis, MO",7850,2013.0,nissan,altima,excellent,4 cylinders,gas,40000.0,clean,automatic,fwd,sedan,grey,il
"st louis, MO",17956,2018.0,nissan,altima,excellent,4 cylinders,gas,66074.0,clean,automatic,fwd,sedan,white,il
"st louis, MO",6000,2001.0,nissan,frontier,good,6 cylinders,gas,140000.0,clean,automatic,rwd,truck,white,il
"st louis, MO",6500,2014.0,nissan,juke a.w.d,excellent,4 cylinders,gas,145000.0,clean,automatic,4wd,SUV,silver,il
"st louis, MO",7650,2008.0,nissan,pathfinder s,excellent,6 cylinders,gas,134242.0,clean,automatic,4wd,SUV,silver,il
"st louis, MO",4500,2011.0,nissan,versa s,good,4 cylinders,gas,119200.0,clean,automatic,fwd,hatchback,silver,il
"st louis, MO",6450,2012.0,nissan,altima 2.5 s,good,4 cylinders,gas,124520.0,clean,automatic,fwd,sedan,black,il
"st louis, MO",5800,2009.0,nissan,altima 2.5 s,excellent,4 cylinders,gas,126449.0,clean,automatic,fwd,sedan,red,il
"st louis, MO",29990,2016.0,nissan,frontier crew cab pro-4x,good,6 cylinders,gas,24661.0,clean,automatic,4wd,pickup,white,il
"st louis, MO",5750,2011.0,nissan,frontier king cab s,good,4 cylinders,gas,133480.0,clean,automatic,rwd,truck,white,il
"st louis, MO",5495,2013.0,nissan,quest,excellent,6 cylinders,gas,176000.0,clean,automatic,fwd,mini-van,silver,il
"st louis, MO",19695,2017.0,nissan,rogue sv awd,excellent,4 cylinders,gas,13960.0,clean,automatic,4wd,SUV,grey,il
"st louis, MO",11825,2013.0,nissan,altima,excellent,4 cylinders,gas,57000.0,rebuilt,automatic,fwd,sedan,red,il
"st louis, MO",7900,2013.0,nissan,altima,excellent,4 cylinders,gas,113000.0,clean,automatic,fwd,sedan,grey,il
bloomington,6295,2010.0,nissan,sentra s,excellent,4 cylinders,gas,87000.0,clean,automatic,fwd,sedan,black,in
evansville,29990,2016.0,nissan,frontier crew cab pro-4x,good,6 cylinders,gas,24661.0,clean,automatic,4wd,pickup,white,in
evansville,8999,2011.0,nissan,juke,excellent,4 cylinders,gas,125338.0,clean,automatic,4wd,SUV,grey,in
fort wayne,7830,2011.0,nissan,rogue sv awd,good,4 cylinders,gas,154737.0,clean,automatic,4wd,SUV,grey,in
fort wayne,9499,2016.0,nissan,sentra,good,4 cylinders,gas,91730.0,clean,automatic,fwd,sedan,silver,in
fort wayne,7700,2011.0,nissan,rogue,good,4 cylinders,gas,121114.0,clean,automatic,4wd,SUV,red,in
fort wayne,29990,2016.0,nissan,frontier crew cab pro-4x,good,6 cylinders,gas,24661.0,clean,automatic,4wd,pickup,white,in
fort wayne,5920,2007.0,nissan,frontier xe,good,4 cylinders,gas,181760.0,clean,automatic,rwd,pickup,black,in
fort wayne,7450,2014.0,nissan,versa,good,4 cylinders,gas,42000.0,clean,automatic,fwd,sedan,blue,in
fort wayne,9995,2015.0,nissan,rogue select s,excellent,4 cylinders,gas,104619.0,clean,automatic,4wd,SUV,grey,in
fort wayne,3250,2002.0,nissan,frontier king cab,good,6 cylinders,gas,173000.0,clean,automatic,rwd,pickup,brown,in
indianapolis,3500,2013.0,nissan,altima,good,4 cylinders,gas,127000.0,clean,automatic,fwd,sedan,white,in
indianapolis,7800,2013.0,nissan,rogue,excellent,4 cylinders,gas,101000.0,clean,automatic,4wd,SUV,blue,in
indianapolis,5500,2012.0,nissan,altima,good,4 cylinders,gas,107000.0,clean,automatic,fwd,sedan,red,in
indianapolis,4295,2014.0,nissan,versa note,excellent,4 cylinders,gas,130000.0,clean,automatic,fwd,sedan,silver,in
indianapolis,8700,2014.0,nissan,altima 2.5 s,excellent,4 cylinders,gas,107000.0,clean,automatic,fwd,sedan,white,in
indianapolis,7600,2015.0,nissan,altima 2.5s,excellent,4 cylinders,gas,135000.0,clean,automatic,fwd,sedan,silver,in
indianapolis,5495,2008.0,nissan,altima,good,4 cylinders,gas,140211.0,clean,automatic,fwd,sedan,silver,in
indianapolis,4500,2009.0,nissan,versa,excellent,4 cylinders,gas,132000.0,clean,automatic,fwd,hatchback,black,in
indianapolis,6995,2009.0,nissan,murano s,excellent,6 cylinders,gas,130357.0,clean,automatic,4wd,SUV,white,in
indianapolis,6495,2012.0,nissan,altima,excellent,4 cylinders,gas,148360.0,clean,automatic,fwd,sedan,grey,in
indianapolis,9995,2012.0,nissan,pathfinder sv,excellent,6 cylinders,gas,148350.0,clean,automatic,4wd,SUV,blue,in
indianapolis,1995,2006.0,nissan,altima,excellent,4 cylinders,gas,156072.0,clean,automatic,fwd,sedan,white,in
indianapolis,29990,2016.0,nissan,frontier crew cab pro-4x,good,6 cylinders,gas,24661.0,clean,automatic,4wd,pickup,white,in
indianapolis,5495,2012.0,nissan,sentra sl,good,4 cylinders,gas,125000.0,clean,automatic,fwd,sedan,black,in
indianapolis,6495,2008.0,nissan,sltima sl,excellent,4 cylinders,gas,105328.0,clean,automatic,fwd,sedan,silver,in
indianapolis,7200,2010.0,nissan,frontier,excellent,6 cylinders,gas,205000.0,clean,automatic,rwd,truck,silver,in
indianapolis,6295,2010.0,nissan,sentra,excellent,4 cylinders,gas,87000.0,clean,automatic,fwd,sedan,grey,in
indianapolis,10995,2012.0,nissan,murano,excellent,6 cylinders,gas,122745.0,clean,automatic,4wd,SUV,custom,in
indianapolis,13995,2010.0,nissan,frontier se,excellent,6 cylinders,gas,146157.0,clean,automatic,4wd,truck,grey,in
indianapolis,6995,2010.0,nissan,maxima,excellent,6 cylinders,gas,140828.0,clean,automatic,fwd,sedan,grey,in
indianapolis,9995,2011.0,nissan,maxima s,excellent,6 cylinders,gas,104431.0,clean,automatic,fwd,sedan,grey,in
indianapolis,21990,2018.0,nissan,maxima,good,6 cylinders,gas,25500.0,clean,automatic,fwd,sedan,white,in
indianapolis,5495,2011.0,nissan,altima 2.5 s,good,4 cylinders,gas,108000.0,clean,automatic,fwd,sedan,white,in
indianapolis,5995,2006.0,nissan,rogue sv,good,4 cylinders,gas,140000.0,clean,automatic,4wd,SUV,grey,in
indianapolis,5749,2009.0,nissan,altima 2.5 s,excellent,4 cylinders,gas,144172.0,clean,automatic,fwd,coupe,black,in
indianapolis,13995,2010.0,nissan,titan,excellent,8 cylinders,gas,169564.0,clean,automatic,4wd,truck,silver,in
indianapolis,3000,2008.0,nissan,altima 2.5 s,excellent,6 cylinders,gas,200000.0,clean,automatic,fwd,sedan,blue,in
lafayette / west lafayette,3500,2013.0,nissan,altima,fair,4 cylinders,gas,127000.0,clean,automatic,fwd,sedan,white,in
lafayette / west lafayette,11250,2009.0,nissan,maxima,excellent,6 cylinders,gas,48350.0,clean,automatic,fwd,sedan,silver,in
muncie / anderson,29990,2016.0,nissan,frontier crew cab pro-4x,good,6 cylinders,gas,24661.0,clean,automatic,4wd,pickup,white,in
richmond,12995,2014.0,nissan,frontier,excellent,4 cylinders,gas,96000.0,clean,automatic,rwd,truck,white,in
richmond,10995,2017.0,nissan,altima 2.5 4dr sedan,excellent,4 cylinders,gas,149000.0,clean,automatic,fwd,sedan,black,in
south bend / michiana,9395,2015.0,nissan,versa,like new,4 cylinders,gas,60923.0,clean,automatic,fwd,hatchback,red,in
south bend / michiana,4900,2005.0,nissan,pathfinder le,good,6 cylinders,gas,148579.0,clean,automatic,4wd,SUV,blue,in
south bend / michiana,7200,2010.0,nissan,altima 2.5 s,excellent,4 cylinders,gas,112600.0,clean,automatic,fwd,sedan,black,in
south bend / michiana,29990,2016.0,nissan,frontier crew cab pro-4x,good,6 cylinders,gas,24661.0,clean,automatic,4wd,pickup,white,in
south bend / michiana,8750,2012.0,nissan,altima coupe,excellent,6 cylinders,gas,121000.0,clean,automatic,fwd,coupe,white,in
south bend / michiana,9800,2009.0,nissan,maxima,excellent,6 cylinders,gas,109827.0,clean,automatic,fwd,sedan,grey,in
south bend / michiana,8300,2014.0,nissan,pathfinder,good,6 cylinders,gas,195054.0,clean,automatic,4wd,SUV,red,in
south bend / michiana,7900,2015.0,nissan,altima,excellent,4 cylinders,gas,90561.0,rebuilt,automatic,fwd,sedan,white,in
south bend / michiana,10500,2006.0,nissan,titan,excellent,8 cylinders,gas,148.0,clean,automatic,4wd,pickup,red,in
south bend / michiana,6700,2011.0,nissan,maxima 3.5 sv,like new,6 cylinders,gas,134388.0,clean,automatic,fwd,sedan,silver,in
south bend / michiana,5900,2010.0,nissan,rogue s,good,4 cylinders,gas,133335.0,clean,automatic,4wd,SUV,silver,in
cedar rapids,18000,2017.0,nissan,pathfinder,excellent,6 cylinders,gas,45000.0,clean,automatic,4wd,SUV,white,ia
cedar rapids,6995,2007.0,nissan,altima,good,4 cylinders,gas,78372.0,clean,automatic,fwd,sedan,red,ia
